zoner;1,00;2,00;3,00;4,00;5,00;6,00;7,00;8,00;9,00;10,00;11,00;12,00;13,00;14,00;15,00;16,00;17,00;18,00;19,00;20,00;21,00;22,00;23,00;24,00;
102170102220;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;
102170102320;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;
102170102340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;
102170102430;0;0;0;0;0;0;0;0;0;0;29;0;0;46;0;0;0;0;0;0;0;27;0;0;
102170102440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;37;
102170102450;0;0;0;0;0;0;82;0;0;0;0;0;48;0;0;0;32;0;0;0;0;155;0;97;
102170102530;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;
102170102550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;
102170102560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;
102170102610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;
102170102720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;
102170102730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;
102170102820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;40;74;0;0;0;0;0;0;
102170102850;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;76;0;0;0;0;0;0;0;0;
102170103140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;
102170103150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;
102170103160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;0;
102170103170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;80;0;0;0;0;0;0;
102170103180;0;0;0;0;0;0;0;0;64;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;
102170103190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;
102170103220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;7;0;0;0;0;0;0;43;0;
102170103230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;
102170103240;0;0;0;0;0;0;0;0;0;0;74;0;0;0;61;0;0;0;0;0;0;0;0;37;
102170103260;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;58;0;0;0;0;
102170147110;0;0;0;0;0;0;0;0;0;0;47;0;37;0;0;0;0;0;0;0;0;0;0;0;
102170147150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;0;0;0;0;0;
102170147210;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;34;0;0;0;0;0;0;0;0;
102170175010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;
102180102110;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;
102180102120;0;0;0;0;0;0;0;0;0;0;0;0;0;49;131;0;0;94;0;0;0;0;0;0;
102180102130;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;
102180102140;0;0;0;0;0;0;0;0;0;46;0;0;58;0;0;0;125;0;0;0;0;0;0;0;
102180102150;311;0;0;0;0;0;67;0;0;0;0;0;0;179;0;0;1;0;0;0;0;0;0;0;
102180102160;0;0;0;0;0;43;0;0;0;140;0;0;0;0;0;0;42;0;0;0;0;0;0;0;
102180102170;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;72;0;0;0;0;0;0;
102180102180;0;0;0;0;0;0;0;0;0;668;0;66;0;41;47;26;47;52;83;52;0;0;0;0;
102180102210;0;0;0;0;0;0;47;0;0;0;41;95;0;0;0;0;0;0;0;0;0;0;0;0;
102180102220;0;0;0;0;0;0;0;0;83;0;0;0;0;32;0;0;0;0;111;0;0;0;0;0;
102180102230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0;
102180102320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;
102180102330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;
102180102340;0;0;0;0;0;0;0;0;0;0;31;0;0;43;0;0;0;0;0;0;0;0;0;0;
102180102350;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;47;60;0;32;0;0;0;0;0;
102180102410;0;0;0;0;0;0;0;0;0;0;51;0;42;0;0;0;0;0;0;0;0;0;0;0;
102180102420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;
102180102430;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;74;0;0;0;0;0;0;
102180102440;0;0;0;0;0;0;0;0;0;0;0;0;0;35;66;100;0;0;0;159;0;0;0;0;
102180102450;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;48;41;0;0;0;0;0;0;0;
102180102510;0;0;0;0;0;0;0;0;0;0;0;0;0;321;0;0;0;0;0;0;0;0;0;39;
102180102530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;
102180102540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;
102180102560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;
102180102630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;42;0;0;
102180102670;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102180102710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;
102180102720;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;122;0;0;0;0;0;0;
102180102740;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;
102180102760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;
102180102810;0;0;0;0;0;0;31;140;0;311;41;118;178;282;83;177;125;463;0;0;24;0;0;0;
102180102820;163;0;0;0;0;0;0;54;0;0;0;280;59;0;34;116;24;0;0;0;0;0;0;83;
102180102840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;
102180102870;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102180103140;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102180103170;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;0;0;0;44;0;0;0;
102180103180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;
102180103220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;
102180103230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;
102180103240;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;48;
102180103260;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;
102180147110;0;41;0;0;0;0;0;0;0;0;55;109;0;208;82;56;118;97;0;0;0;0;0;0;
102180147120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;
102180147130;0;0;0;0;0;0;0;26;45;0;0;46;59;61;0;86;0;0;0;0;0;0;0;0;
102180147140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;27;0;0;0;0;
102180147150;0;0;0;0;0;0;0;0;0;0;0;0;38;31;0;0;0;0;0;0;0;0;0;0;
102180147160;0;0;0;0;0;0;0;68;0;0;0;0;0;96;79;167;0;0;0;0;0;0;0;0;
102180147210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;
102180147230;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102180151070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;
102180157120;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;155;0;0;0;0;0;0;0;0;
102180157140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;0;0;0;0;0;0;0;
102180161030;0;0;0;0;0;0;0;0;0;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;
102180185140;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102180187020;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102210102120;0;0;42;0;0;0;74;0;0;0;30;0;0;0;77;116;0;110;0;0;0;0;0;0;
102210102130;0;0;0;0;0;0;38;0;0;0;0;0;0;162;0;0;44;0;121;0;0;0;0;0;
102210102140;0;0;0;0;0;0;0;88;0;0;0;192;0;113;0;35;0;0;0;0;0;0;0;0;
102210102150;0;0;0;0;0;0;149;45;0;0;0;0;77;131;0;35;32;0;0;0;153;0;0;0;
102210102160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;178;0;0;0;0;0;0;
102210102170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;
102210102180;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;
102210102210;0;0;0;0;0;0;100;501;0;356;0;129;0;0;73;231;0;0;0;0;0;0;0;0;
102210102220;0;0;0;0;0;39;0;46;0;0;53;88;0;0;0;58;0;0;0;0;0;0;0;0;
102210102230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;20;0;0;0;0;
102210102310;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102210102320;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;58;0;117;129;0;0;0;0;0;
102210102330;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;52;0;0;0;0;0;
102210102340;0;0;0;0;0;0;44;0;0;111;63;26;65;38;33;0;70;0;0;49;0;0;0;0;
102210102350;0;0;0;0;0;0;0;100;0;62;0;66;0;86;39;0;0;71;65;26;0;0;0;0;
102210102410;0;0;0;0;0;0;0;0;59;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;
102210102420;0;0;0;0;0;0;0;90;0;0;38;25;0;30;0;0;0;0;0;0;0;0;0;0;
102210102430;0;0;0;0;0;0;0;0;47;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;
102210102440;0;0;0;0;0;0;0;35;59;0;0;0;0;71;138;0;0;0;0;61;0;0;0;0;
102210102450;0;37;0;0;0;0;0;0;0;0;0;0;0;0;122;0;154;0;0;0;59;0;0;0;
102210102540;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;
102210102560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;
102210102630;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;
102210102710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;36;0;0;0;0;
102210102720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;0;0;0;0;0;
102210102810;0;0;0;0;0;0;0;108;0;0;0;0;30;0;0;0;0;96;0;0;0;0;0;0;
102210102840;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;
102210103140;0;0;0;0;0;0;0;148;0;0;0;60;0;0;0;0;0;0;0;55;0;0;0;0;
102210103190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;54;0;0;0;0;0;0;
102210103210;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;
102210103220;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102210103260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;
102210147110;0;0;0;0;0;0;0;0;0;0;0;46;0;0;95;0;22;0;0;0;0;0;0;0;
102210147120;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;
102210147150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;
102210147160;0;0;0;0;0;0;0;100;0;0;0;0;0;59;0;41;0;0;0;0;0;0;0;0;
102210147220;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;
102210147230;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;
102210157110;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;62;0;0;0;0;
102210157130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;
102210157140;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102210157250;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102210157260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;
102220102110;0;0;0;0;0;0;0;32;0;0;24;0;0;0;0;0;82;0;0;0;0;0;0;0;
102220102120;0;0;0;0;0;0;0;0;0;0;109;208;0;0;0;205;0;27;0;58;0;0;102;0;
102220102130;0;0;0;0;0;0;0;0;0;0;0;72;78;0;0;0;45;0;0;0;0;0;39;0;
102220102140;0;0;0;0;0;0;27;45;0;98;0;0;0;0;0;59;69;0;0;0;0;0;0;0;
102220102150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;35;0;0;0;0;0;
102220102160;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102220102170;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;
102220102180;0;0;0;0;0;0;0;0;0;0;0;321;90;32;0;0;0;0;0;0;0;0;41;0;
102220102210;0;0;0;0;0;0;39;80;0;63;53;100;0;0;40;0;58;0;0;0;0;0;0;0;
102220102220;0;0;0;0;0;0;0;270;0;104;0;54;211;74;96;201;74;128;0;0;0;0;0;0;
102220102230;0;0;0;0;0;0;0;0;0;31;0;0;85;80;0;55;0;0;0;0;0;0;0;0;
102220102320;0;0;0;0;0;0;0;0;0;0;0;0;0;108;43;0;75;0;46;0;0;0;0;0;
102220102340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;153;0;216;0;0;75;0;163;0;
102220102350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;19;0;0;0;24;0;0;0;0;
102220102410;0;90;0;0;0;0;0;0;0;0;0;52;0;0;0;117;0;0;0;0;0;0;0;0;
102220102420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;85;0;0;27;0;0;0;82;0;
102220102440;0;0;0;0;0;0;0;0;64;0;0;60;0;0;51;36;167;51;0;53;0;46;0;0;
102220102450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;
102220102530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;
102220102540;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;50;0;0;0;129;0;0;117;0;
102220102560;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102220102610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;
102220102620;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;54;0;0;0;0;0;0;0;
102220102630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;
102220102640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;
102220102720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;
102220102770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;
102220102810;0;0;0;0;0;0;0;92;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;
102220102820;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;
102220102870;0;0;0;0;0;40;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;
102220103140;0;0;0;0;0;0;0;0;0;0;0;0;0;111;48;0;43;0;0;111;0;0;0;0;
102220103160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;0;0;0;0;148;0;0;
102220103170;0;0;0;0;0;0;0;0;0;0;0;0;0;141;44;196;0;82;0;0;0;0;0;0;
102220103190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;41;0;78;0;0;0;0;0;
102220103210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;
102220103220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;
102220103230;0;0;0;0;0;0;0;0;0;0;0;0;0;140;0;0;0;52;0;0;0;0;0;0;
102220103240;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;
102220103250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;
102220103260;0;0;0;0;0;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102220103280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;
102220147110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;114;0;0;0;0;0;0;0;
102220147120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;
102220147130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;43;0;0;0;
102220147160;0;0;0;0;0;0;0;0;84;0;0;0;39;0;0;72;29;59;0;128;0;0;0;0;
102220147210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;
102220147220;0;0;0;0;0;0;0;0;46;0;0;0;54;0;0;0;0;0;0;54;0;0;0;0;
102220147230;0;0;0;0;0;0;1179;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;
102220153010;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102220157120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;54;0;0;0;0;
102220157140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;24;0;0;0;0;0;0;0;
102220157150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;67;0;0;
102220157230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;
102220163020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;
102220167040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;
102220173070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;0;
102220185140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;7;0;0;0;0;0;0;
102220185170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;
102230102130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;
102230102140;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102230102150;0;0;0;0;0;0;80;0;0;51;0;0;0;0;0;125;0;0;0;0;0;0;0;0;
102230102160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;55;0;0;0;0;0;0;0;
102230102180;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102230102210;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;73;152;20;55;0;0;0;0;0;
102230102220;0;0;0;0;0;0;0;0;55;0;0;31;0;0;0;0;0;51;0;0;0;0;0;0;
102230102230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;
102230102320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;
102230102340;0;0;0;0;0;0;0;0;0;0;41;52;0;0;0;128;0;0;0;0;0;0;0;0;
102230102350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;
102230102410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;
102230102420;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;
102230102430;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;119;0;0;0;0;0;0;
102230102440;0;0;0;0;0;0;0;0;0;0;0;0;0;24;53;77;0;91;0;0;0;0;0;0;
102230102450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;
102230102540;0;0;0;0;0;0;0;0;0;0;0;58;0;0;86;0;0;0;0;0;0;0;0;0;
102230102630;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102230102730;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;
102230102810;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;32;0;0;0;0;0;0;0;
102230102820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;0;0;0;0;0;0;
102230103130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;
102230103150;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102230103170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;
102230103190;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;
102230103260;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;117;0;0;
102230147110;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;67;0;0;0;0;0;0;0;0;
102230147130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;
102230147160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;
102310102160;0;0;0;0;0;0;0;58;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;
102310102210;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;
102310102310;0;0;0;0;0;0;0;0;0;0;0;0;101;143;0;0;0;0;0;0;0;0;0;0;
102310102320;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;
102310102340;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102310102410;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102310102430;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;
102310102440;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;51;0;0;0;0;0;0;
102310102450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;
102310102510;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;30;0;0;0;0;0;0;0;0;
102310102620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;
102310103210;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;
102310147110;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102310147160;0;0;0;0;0;0;24;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;
102310157140;0;0;0;0;0;0;24;0;88;126;40;0;89;175;0;0;0;0;72;0;24;0;0;0;
102310157150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;0;0;0;0;0;
102310157220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;
102310157230;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;
102310157240;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102310159030;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;
102310185140;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;
102320102120;0;0;0;0;0;88;86;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102320102140;0;0;0;0;0;0;0;0;0;0;0;60;96;0;0;0;0;0;0;0;0;0;0;0;
102320102180;0;0;0;0;0;0;0;0;0;131;0;0;0;0;0;0;0;39;0;0;0;0;0;0;
102320102210;0;0;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;0;46;129;0;0;0;
102320102220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;46;0;0;0;0;0;0;0;
102320102230;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102320102320;0;0;0;0;0;0;0;0;0;107;0;0;188;104;182;307;133;176;108;170;0;0;0;0;
102320102330;0;0;0;0;0;174;0;0;0;0;0;51;53;0;0;0;0;0;0;0;0;0;0;0;
102320102340;0;0;0;0;0;0;30;0;76;143;0;279;0;212;42;30;117;0;124;89;0;0;0;0;
102320102350;0;0;0;0;0;0;41;0;63;39;0;0;0;39;66;88;131;0;0;0;0;0;0;0;
102320102410;0;0;0;0;0;0;0;176;174;40;0;93;119;0;0;58;76;47;0;0;50;0;0;0;
102320102420;0;0;0;0;0;0;0;192;0;51;0;0;0;0;0;0;0;74;0;0;0;0;0;0;
102320102430;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102320102440;0;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;54;0;
102320102450;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102320102510;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;
102320102520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;
102320102530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;
102320102540;0;62;0;0;0;0;0;0;0;0;201;37;0;0;0;0;0;0;0;0;0;0;0;0;
102320102550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;
102320102810;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;
102320102820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;67;0;
102320102840;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
